year,month,day,time,region,ad,Total_Bytes
2018,4,23,14,fra,2,7110867192320
2018,4,23,15,fra,2,7112189270528
2018,4,23,16,fra,2,7108136772608
2018,4,23,17,fra,2,7108521554432
2018,4,23,18,fra,2,7089821126144
2018,4,23,19,fra,2,7111848887808
2018,4,23,20,fra,2,7112373138944
2018,4,23,21,fra,2,7140768155648
2018,4,23,22,fra,2,7128193634304
2018,4,23,23,fra,2,7131710559232
2018,4,24,0,fra,2,7142592295936
2018,4,24,1,fra,2,7142361662976
2018,4,24,2,fra,2,7142837562368
2018,4,24,3,fra,2,7137948594688
2018,4,24,4,fra,2,7138578407424
2018,4,24,5,fra,2,7135623884288
2018,4,24,6,fra,2,7129464804864
2018,4,24,7,fra,2,7110207774208
2018,4,24,8,fra,2,7112284116480
2018,4,24,9,fra,2,7112910523392
2018,4,24,10,fra,2,7118085735424
2018,4,24,11,fra,2,7118300397568
2018,4,24,12,fra,2,7115858770944
2018,4,24,13,fra,2,7116597742592
2018,4,24,14,fra,2,7119911406592
2018,4,24,15,fra,2,7120694147072
2018,4,24,16,fra,2,7114908713472
2018,4,24,17,fra,2,7115522890240
2018,4,24,18,fra,2,7116823123456
2018,4,24,19,fra,2,7119596227072
2018,4,24,20,fra,2,7120378867712
2018,4,24,21,fra,2,7147912006144
2018,4,24,22,fra,2,7104472297984
2018,4,24,23,fra,2,7101226032640
2018,4,25,0,fra,2,7112218385920
2018,4,25,1,fra,2,7109084024832
2018,4,25,2,fra,2,7109485357056
2018,4,25,3,fra,2,7116977090048
2018,4,25,4,fra,2,7107022532608
2018,4,25,5,fra,2,7111278799360
2018,4,25,6,fra,2,7111704267264
2018,4,25,7,fra,2,7104529941504
2018,4,25,8,fra,2,7110109284352
2018,4,25,9,fra,2,7111531763200
2018,4,25,10,fra,2,7117813925888
2018,4,25,11,fra,2,7118691925504
2018,4,25,12,fra,2,7123490308096
2018,4,25,13,fra,2,7124763750912
2018,4,25,14,fra,2,7118443630592
2018,4,25,15,fra,2,7119182572032
2018,4,25,16,fra,2,7119416493568
2018,4,25,17,fra,2,7120001828352
2018,4,25,18,fra,2,7115586553856
2018,4,25,19,fra,2,7116369977344
2018,4,25,20,fra,2,7107956361728
2018,4,25,21,fra,2,7146995230720
2018,4,25,22,fra,2,7126641525248
2018,4,25,23,fra,2,7130897311232
2018,4,26,0,fra,2,7142286920704
2018,4,26,1,fra,2,7148025074176
2018,4,26,2,fra,2,7148350585344
2018,4,26,3,fra,2,7146033506816
2018,4,26,4,fra,2,7133863766528
2018,4,26,5,fra,2,7136110850560
2018,4,26,6,fra,2,7136115445760
2018,4,26,7,fra,2,7128844249600
2018,4,26,8,fra,2,7129141656576
2018,4,26,9,fra,2,7129106852352
2018,4,26,10,fra,2,7133588669440
2018,4,26,11,fra,2,7135040217600
2018,4,26,12,fra,2,7138295839744
2018,4,26,13,fra,2,7138924147712
2018,4,26,14,fra,2,7140048344064
2018,4,26,15,fra,2,7140454994944
2018,4,26,16,fra,2,7141734624768
2018,4,26,17,fra,2,7142039387648
2018,4,26,18,fra,2,7143309859328
2018,4,26,19,fra,2,7143735875584
2018,4,26,20,fra,2,7135246338048
2018,4,26,21,fra,2,7162800616448
2018,4,26,22,fra,2,7117302336000
2018,4,26,23,fra,2,7125305879552
2018,4,27,0,fra,2,7150933155840
2018,4,27,1,fra,2,7146315444736
2018,4,27,2,fra,2,7146703237632
2018,4,27,3,fra,2,7147313611776
2018,4,27,4,fra,2,7133287553536
2018,4,27,5,fra,2,7133922273792
2018,4,27,6,fra,2,7134839108096
2018,4,27,7,fra,2,7137091376640
2018,4,27,8,fra,2,7137878204928
2018,4,27,9,fra,2,7136555341312
2018,4,27,10,fra,2,7137740129792
2018,4,27,11,fra,2,7134659703296
2018,4,27,12,fra,2,7143257045504
2018,4,27,13,fra,2,7144167833088
2018,4,27,14,fra,2,7142983480832
2018,4,27,15,fra,2,7143037838848
2018,4,27,16,fra,2,7141739408384
2018,4,27,17,fra,2,7142080845824
2018,4,27,18,fra,2,7136763472896
2018,4,27,19,fra,2,7136300109824
2018,4,27,20,fra,2,7138786313728
2018,4,27,21,fra,2,7167150089216
2018,4,27,22,fra,2,7147324494336
2018,4,27,23,fra,2,7147488510464
2018,4,28,0,fra,2,7168072120320
2018,4,28,1,fra,2,7165692722176
2018,4,28,2,fra,2,7165898258432
2018,4,28,3,fra,2,7160386937856
2018,4,28,4,fra,2,7145553469952
2018,4,28,5,fra,2,7151108095488
2018,4,28,6,fra,2,7151760089088
2018,4,28,7,fra,2,7150998589440
2018,4,28,8,fra,2,7151552543744
2018,4,28,9,fra,2,7158009686528
2018,4,28,10,fra,2,7158302853632
2018,4,28,11,fra,2,7163537913344
2018,4,28,12,fra,2,7163748685312
2018,4,28,13,fra,2,7155521665536
2018,4,28,14,fra,2,7157297716736
2018,4,28,15,fra,2,7157704776704
2018,4,28,16,fra,2,7154595553792
2018,4,28,17,fra,2,7155086078976
2018,4,28,18,fra,2,7158868209664
2018,4,28,19,fra,2,7159183019008
2018,4,28,20,fra,2,7156582107136
2018,4,28,21,fra,2,7186533645312
2018,4,28,22,fra,2,7160976280064
2018,4,28,23,fra,2,7161282173440
2018,4,29,0,fra,2,7169758061056
2018,4,29,1,fra,2,7169057977856
2018,4,29,2,fra,2,7154365088768
2018,4,29,3,fra,2,7165888474112
2018,4,29,4,fra,2,7148397605888
2018,4,29,5,fra,2,7157368309248
2018,4,29,6,fra,2,7157650221056
2018,4,29,7,fra,2,7179135261696
2018,4,29,8,fra,2,7179374606848
2018,4,29,9,fra,2,7175171921920
2018,4,29,10,fra,2,7175437079040
2018,4,29,11,fra,2,7182211409408
2018,4,29,12,fra,2,7182372854784
2018,4,29,13,fra,2,7184407247872
2018,4,29,14,fra,2,7185035855872
2018,4,29,15,fra,2,7166066962432
2018,4,29,16,fra,2,7180982850560
2018,4,29,17,fra,2,7181742071808
2018,4,29,18,fra,2,7186333053440
2018,4,29,19,fra,2,7186726551040
2018,4,29,20,fra,2,7178110980608
2018,4,29,21,fra,2,7207562816000
2018,4,29,22,fra,2,7184870009856
2018,4,29,23,fra,2,7185042449408
2018,4,30,0,fra,2,7216121207296
2018,4,30,1,fra,2,7215569135104
2018,4,30,2,fra,2,7211717066240
2018,4,30,3,fra,2,7211694696960
2018,4,30,4,fra,2,7178167675392
2018,4,30,5,fra,2,7198089383936
2018,4,30,6,fra,2,7198360865280
2018,4,30,7,fra,2,7201311862272
2018,4,30,8,fra,2,7201637493248
2018,4,30,9,fra,2,7197206113280
2018,4,30,10,fra,2,7184384517120
2018,4,30,11,fra,2,7206002261504
2018,4,30,12,fra,2,7202269007360
2018,4,30,13,fra,2,7207784099328
2018,4,30,14,fra,2,7202443106816
2018,4,30,15,fra,2,7202693283840
2018,4,30,16,fra,2,7217729760768
2018,4,30,17,fra,2,7197851207168
2018,4,30,18,fra,2,7214807171584
2018,4,30,19,fra,2,7214993094144
2018,4,30,20,fra,2,7214943264768
2018,4,30,21,fra,2,7245755055616
2018,4,30,22,fra,2,7207763685888
2018,4,30,23,fra,2,7207964274688
2018,5,1,0,fra,2,7225133560320
2018,5,1,1,fra,2,7214564047872
2018,5,1,2,fra,2,7213930684416
2018,5,1,3,fra,2,7214199151104
2018,5,1,4,fra,2,7195228537344
2018,5,1,5,fra,2,7195410322432
2018,5,1,6,fra,2,7182978403328
2018,5,1,7,fra,2,7199471744000
2018,5,1,8,fra,2,7200051308032
2018,5,1,9,fra,2,7193942062592
2018,5,1,10,fra,2,7194591229440
2018,5,1,11,fra,2,7197933445632
2018,5,1,12,fra,2,7198081890816
2018,5,1,13,fra,2,7195283998208
2018,5,1,14,fra,2,7195821235712
2018,5,1,15,fra,2,7200953921536
2018,5,1,16,fra,2,7201468476416
2018,5,1,17,fra,2,7201009736704
2018,5,1,18,fra,2,7201424607744
2018,5,1,19,fra,2,7193200328192
2018,5,1,20,fra,2,7206226061824
2018,5,1,21,fra,2,7236382966784
2018,5,1,22,fra,2,7210071594496
2018,5,1,23,fra,2,7210480759296
2018,5,2,0,fra,2,7237485959680
2018,5,2,1,fra,2,7225974131200
2018,5,2,2,fra,2,7224428670976
2018,5,2,3,fra,2,7224693600768
2018,5,2,4,fra,2,7203848438784
2018,5,2,5,fra,2,7204119246848
2018,5,2,6,fra,2,7199878412288
2018,5,2,7,fra,2,7200694021120
2018,5,2,8,fra,2,5525024606720
2018,5,2,9,fra,2,5542487719424
2018,5,2,10,fra,2,5543034525696
2018,5,2,11,fra,2,5547403440640
2018,5,2,12,fra,2,5548074031616
2018,5,2,13,fra,2,5557142411264
2018,5,2,14,fra,2,5557787836928
2018,5,2,15,fra,2,5554551083520
2018,5,2,16,fra,2,5556012097536
2018,5,2,17,fra,2,5550552994304
2018,5,2,18,fra,2,5551048424960
2018,5,2,19,fra,2,5550784131072
2018,5,2,20,fra,2,5551292253184
2018,5,2,21,fra,2,5565726755328
2018,5,2,22,fra,2,5553026642432
2018,5,2,23,fra,2,5553712887296
2018,5,3,0,fra,2,5582623582720
2018,5,3,1,fra,2,5572225102848
2018,5,3,2,fra,2,5576863222784
2018,5,3,3,fra,2,5577010866176
2018,5,3,4,fra,2,5560262686208
2018,5,3,5,fra,2,5560462130176
2018,5,3,6,fra,2,5557442605056
2018,5,3,7,fra,2,5558011278848
2018,5,3,8,fra,2,5559031092224
2018,5,3,9,fra,2,5559303976448
2018,5,3,10,fra,2,5555474037760
2018,5,3,11,fra,2,5557586825216
2018,5,3,12,fra,2,5557881950720
2018,5,3,13,fra,2,5559927284224
2018,5,3,14,fra,2,5561714427392
2018,5,3,15,fra,2,5555002443776
2018,5,3,16,fra,2,5555630249472
2018,5,3,17,fra,2,5558050096128
2018,5,3,18,fra,2,5558523130880
2018,5,3,19,fra,2,5557720550400
2018,5,3,20,fra,2,5557657530368
2018,5,3,21,fra,2,5591643003904
2018,5,3,22,fra,2,5562574953472
2018,5,3,23,fra,2,5543290337792
2018,5,4,0,fra,2,5594927479808
2018,5,4,1,fra,2,5586737874432
2018,5,4,2,fra,2,5582486182912
2018,5,4,3,fra,2,5582638973952
2018,5,4,4,fra,2,5565962904576
2018,5,4,5,fra,2,5566073956864
2018,5,4,6,fra,2,5566928070656
2018,5,4,7,fra,2,5567149444096
2018,5,4,8,fra,2,5568496013312
2018,5,4,9,fra,2,5568418979840
2018,5,4,10,fra,2,5566191484416
2018,5,4,11,fra,2,5567463813120
2018,5,4,12,fra,2,5545148016640
2018,5,4,13,fra,2,5565127807488
2018,5,4,14,fra,2,5565250231296
2018,5,4,15,fra,2,5564148737024
2018,5,4,16,fra,2,5565053848576
2018,5,4,17,fra,2,5567778003456
2018,5,4,18,fra,2,5568232247296
2018,5,4,19,fra,2,5568005756416
2018,5,4,20,fra,2,5567805257728
2018,5,4,21,fra,2,5596672351232
2018,5,4,22,fra,2,5567754524672
2018,5,4,23,fra,2,5571361624576
2018,5,5,0,fra,2,5601944276992
2018,5,5,1,fra,2,5575898409472
2018,5,5,2,fra,2,5595514434048
2018,5,5,3,fra,2,5595761466368
2018,5,5,4,fra,2,5569204449792
2018,5,5,5,fra,2,5569197154816
2018,5,5,6,fra,2,5569910681088
2018,5,5,7,fra,2,5570396345344
2018,5,5,8,fra,2,5570496119808
2018,5,5,9,fra,2,5570427904000
2018,5,5,10,fra,2,5572092058624
2018,5,5,11,fra,2,5572239157760
2018,5,5,12,fra,2,5571284460544
2018,5,5,13,fra,2,5571354101248
2018,5,5,14,fra,2,5550912102912
2018,5,5,15,fra,2,5571626399744
2018,5,5,16,fra,2,5571879709696
2018,5,5,17,fra,2,5568827229184
2018,5,5,18,fra,2,5569118309376
2018,5,5,19,fra,2,5570700952576
2018,5,5,20,fra,2,5569757816320
2018,5,5,21,fra,2,5594949621760
2018,5,5,22,fra,2,5574513657344
2018,5,5,23,fra,2,5578026360320
2018,5,6,0,fra,2,5608466603520
2018,5,6,1,fra,2,5610731511808
2018,5,6,2,fra,2,5610909602304
2018,5,6,3,fra,2,5596936202752
2018,5,6,4,fra,2,5604399408640
2018,5,6,5,fra,2,5604603407360
2018,5,6,6,fra,2,5602064610816
2018,5,6,7,fra,2,5620873361920
2018,5,6,8,fra,2,5620825645568
2018,5,6,9,fra,2,5620768317952
2018,5,6,10,fra,2,5625994753024
2018,5,6,11,fra,2,5625575959040
2018,5,6,12,fra,2,5622927806976
2018,5,6,13,fra,2,5623142977536
2018,5,6,14,fra,2,5621354423296
2018,5,6,15,fra,2,5621702693888
2018,5,6,16,fra,2,5622009314304
2018,5,6,17,fra,2,5620940660736
2018,5,6,18,fra,2,5621460132864
2018,5,6,19,fra,2,5617934893056
2018,5,6,20,fra,2,5618428100608
2018,5,6,21,fra,2,5653725576704
2018,5,6,22,fra,2,5615582057472
2018,5,6,23,fra,2,5617387805696
2018,5,7,0,fra,2,5625450358784
2018,5,7,1,fra,2,5625672098816
2018,5,7,2,fra,2,5626149136896
2018,5,7,3,fra,2,5622877717504
2018,5,7,4,fra,2,5617371299840
2018,5,7,5,fra,2,5617281219072
2018,5,7,6,fra,2,5611706295808
2018,5,7,7,fra,2,5612494875136
2018,5,7,8,fra,2,5613635795968
2018,5,7,9,fra,2,5613927332864
2018,5,7,10,fra,2,5609464643584
2018,5,7,11,fra,2,5610047156224
2018,5,7,12,fra,2,5613422387200
2018,5,7,13,fra,2,5613814814208
2018,5,7,14,fra,2,5611109812224
2018,5,7,15,fra,2,5611762895360
2018,5,7,16,fra,2,5616491507712
2018,5,7,17,fra,2,5616821146112
2018,5,7,18,fra,2,5599818761216
2018,5,7,19,fra,2,5625703336960
2018,5,7,20,fra,2,5626394562560
2018,5,7,21,fra,2,5646611460608
2018,5,7,22,fra,2,5617558288896
2018,5,7,23,fra,2,5622678747648
2018,5,8,0,fra,2,5631150903296
2018,5,8,1,fra,2,5630582817280
2018,5,8,2,fra,2,5631180125184
2018,5,8,3,fra,2,5628198806016
2018,5,8,4,fra,2,5600250996736
2018,5,8,5,fra,2,5600421189632
2018,5,8,6,fra,2,5600733032448
2018,5,8,7,fra,2,5584828967424
2018,5,8,8,fra,2,5601577244672
2018,5,8,9,fra,2,5609149649920
2018,5,8,10,fra,2,5622866017792
2018,5,8,11,fra,2,5640446786560
2018,5,8,12,fra,2,5668747487744
2018,5,8,13,fra,2,5686532839936
2018,5,8,14,fra,2,5701674094080
2018,5,8,15,fra,2,5717022160896
2018,5,8,16,fra,2,5729169767936
2018,5,8,17,fra,2,5748092894208
2018,5,8,18,fra,2,5754986059776
2018,5,8,19,fra,2,5755495462912
2018,5,8,20,fra,2,5736983059456
2018,5,8,21,fra,2,5784734589952
2018,5,8,22,fra,2,5755160062464
2018,5,8,23,fra,2,5759344981504
2018,5,9,0,fra,2,5790918021120
2018,5,9,1,fra,2,5804152051200
2018,5,9,2,fra,2,5785413079040
2018,5,9,3,fra,2,5788152506368
2018,5,9,4,fra,2,5765346403328
2018,5,9,5,fra,2,5764078021120
2018,5,9,6,fra,2,5764248666112
2018,5,9,7,fra,2,5761038191104
2018,5,9,8,fra,2,5761441096192
2018,5,9,9,fra,2,5761402781696
2018,5,9,10,fra,2,5755523621376
2018,5,9,11,fra,2,5756117341696
2018,5,9,12,fra,2,5755813191680
2018,5,9,13,fra,2,5756349287936
2018,5,9,14,fra,2,5763108085760
2018,5,9,15,fra,2,5777568120832
2018,5,9,16,fra,2,5772889752576
2018,5,9,17,fra,2,5797047421440
2018,5,9,18,fra,2,5822127431168
2018,5,9,19,fra,2,5840929717760
2018,5,9,20,fra,2,5851227083264
2018,5,9,21,fra,2,5899259003904
2018,5,9,22,fra,2,5867349817344
2018,5,9,23,fra,2,5903185810944
2018,5,10,0,fra,2,5969806446080
2018,5,10,1,fra,2,6002716925440
2018,5,10,2,fra,2,6002173812224
2018,5,10,3,fra,2,6017235811328
2018,5,10,4,fra,2,6004970985984
2018,5,10,5,fra,2,6008987350528
2018,5,10,6,fra,2,6009191289856
2018,5,10,7,fra,2,6008573515264
2018,5,10,8,fra,2,6007494985728
2018,5,10,9,fra,2,5989084655104
2018,5,10,10,fra,2,5964593208832
2018,5,10,11,fra,2,5943101521920
2018,5,10,12,fra,2,5958428805632
2018,5,10,13,fra,2,5970413873664
2018,5,10,14,fra,2,5978705505792
2018,5,10,15,fra,2,5979150177280
2018,5,10,16,fra,2,5984427315712
2018,5,10,17,fra,2,5981213281792
2018,5,10,18,fra,2,5981175724032
2018,5,10,19,fra,2,5981793155072
2018,5,10,20,fra,2,5980239546368
2018,5,10,21,fra,2,6013541593088
2018,5,10,22,fra,2,5987027055616
2018,5,10,23,fra,2,5991214662144
2018,5,11,0,fra,2,6008675347456
2018,5,11,1,fra,2,6030052696576
2018,5,11,2,fra,2,6012285342720
2018,5,11,3,fra,2,6011784873472
2018,5,11,4,fra,2,5988773978624
2018,5,11,5,fra,2,5983928795648
2018,5,11,6,fra,2,5984462433280
2018,5,11,7,fra,2,5993630436352
2018,5,11,8,fra,2,5994158553600
2018,5,11,9,fra,2,5991529129472
2018,5,11,10,fra,2,5992461383168
2018,5,11,11,fra,2,5995666819584
2018,5,11,12,fra,2,5995976791552
2018,5,11,13,fra,2,5981553219072
2018,5,11,14,fra,2,5995583269888
2018,5,11,15,fra,2,5995912051712
2018,5,11,16,fra,2,5992455618048
2018,5,11,17,fra,2,5992912116224
2018,5,11,18,fra,2,5994716845568
2018,5,11,19,fra,2,5995357914624
2018,5,11,20,fra,2,5992402370560
2018,5,11,21,fra,2,6026442432512
2018,5,11,22,fra,2,6001119795200
2018,5,11,23,fra,2,6026082806272
2018,5,12,0,fra,2,6070813660672
2018,5,12,1,fra,2,6084047827456
2018,5,12,2,fra,2,6043038321152
2018,5,12,3,fra,2,6063766972928
2018,5,12,4,fra,2,6064128865280
2018,5,12,5,fra,2,6065412772352
2018,5,12,6,fra,2,6065591415808
2018,5,12,7,fra,2,6067638327808
2018,5,12,8,fra,2,6067772796928
2018,5,12,9,fra,2,6065379816448
2018,5,12,10,fra,2,6065656152576
2018,5,12,11,fra,2,6067298012160
2018,5,12,12,fra,2,6067387029504
2018,5,12,13,fra,2,6069250960896
2018,5,12,14,fra,2,6070071492096
2018,5,12,15,fra,2,6057230676480
2018,5,12,16,fra,2,6069601459712
2018,5,12,17,fra,2,6070420542976
2018,5,12,18,fra,2,6066836915712
2018,5,12,19,fra,2,6067234190848
2018,5,12,20,fra,2,6073723295232
2018,5,12,21,fra,2,6107587595776
2018,5,12,22,fra,2,6072374049280
2018,5,12,23,fra,2,6096401075712
2018,5,13,0,fra,2,6159855668224
2018,5,13,1,fra,2,6142401219584
2018,5,13,2,fra,2,6121888304128
2018,5,13,3,fra,2,6125718154240
2018,5,13,4,fra,2,6078733032960
2018,5,13,5,fra,2,6081139082752
2018,5,13,6,fra,2,6081323975168
2018,5,13,7,fra,2,6097689283584
2018,5,13,8,fra,2,6097861182976
2018,5,13,9,fra,2,6096765435904
2018,5,13,10,fra,2,6097042431488
2018,5,13,11,fra,2,6095166937600
2018,5,13,12,fra,2,6095224735232
2018,5,13,13,fra,2,6100350839296
2018,5,13,14,fra,2,6100888245248
2018,5,13,15,fra,2,6094722770432
2018,5,13,16,fra,2,6097412165120
2018,5,13,17,fra,2,6098022481920
2018,5,13,18,fra,2,6103235993088
2018,5,13,19,fra,2,6103672302592
2018,5,13,20,fra,2,6104813484032
2018,5,13,21,fra,2,6139556696576
2018,5,13,22,fra,2,6117620165632
2018,5,13,23,fra,2,6122822928896
2018,5,14,0,fra,2,6147558042112
2018,5,14,1,fra,2,6158000397312
2018,5,14,2,fra,2,6140863880704
2018,5,14,3,fra,2,6141251407872
2018,5,14,4,fra,2,6110216114176
2018,5,14,5,fra,2,6115279198720
2018,5,14,6,fra,2,6115486054400
2018,5,14,7,fra,2,6122389788672
2018,5,14,8,fra,2,6122607990272
2018,5,14,9,fra,2,6125821345792
2018,5,14,10,fra,2,6126311394304
2018,5,14,11,fra,2,6097803088896
2018,5,14,12,fra,2,5995495716352
2018,5,14,13,fra,2,5973969065472
2018,5,14,14,fra,2,5974565879296
2018,5,14,15,fra,2,5973916672000
2018,5,14,16,fra,2,5974713311744
2018,5,14,17,fra,2,5991277691392
2018,5,14,18,fra,2,5991732699136
2018,5,14,19,fra,2,5992303455744
2018,5,14,20,fra,2,5993809394688
2018,5,14,21,fra,2,6008272862208
2018,5,14,22,fra,2,5991701353472
2018,5,14,23,fra,2,5996836355584
2018,5,15,0,fra,2,6028815008768
2018,5,15,1,fra,2,6038546983936
2018,5,15,2,fra,2,6025626429952
2018,5,15,3,fra,2,6025735001600
2018,5,15,4,fra,2,5999823037952
2018,5,15,5,fra,2,6003636745728
2018,5,15,6,fra,2,5997274412032
2018,5,15,7,fra,2,5944652481536
2018,5,15,8,fra,2,5945334256640
2018,5,15,9,fra,2,5941770098688
2018,5,15,10,fra,2,5942581899264
2018,5,15,11,fra,2,5862211220480
2018,5,15,12,fra,2,5863121783296
2018,5,15,13,fra,2,5869321205248
2018,5,15,14,fra,2,5869747764224
2018,5,15,15,fra,2,5870569709056
2018,5,15,16,fra,2,5871443949056
2018,5,15,17,fra,2,5858465959424
2018,5,15,18,fra,2,5864625817088
2018,5,15,19,fra,2,5865048478720
2018,5,15,20,fra,2,5869075596288
2018,5,15,21,fra,2,5884049519104
2018,5,15,22,fra,2,5870206316544
2018,5,15,23,fra,2,5875797233664
2018,5,16,0,fra,2,5902468869120
2018,5,16,1,fra,2,5912009122816
2018,5,16,2,fra,2,5911713081856
2018,5,16,3,fra,2,5911754409472
2018,5,16,4,fra,2,5907959171584
2018,5,16,5,fra,2,5908133423616
2018,5,16,6,fra,2,5892478619648
2018,5,16,7,fra,2,5905673860096
2018,5,16,8,fra,2,5906061720064
2018,5,16,9,fra,2,5910574020608
2018,5,16,10,fra,2,5911084506112
2018,5,16,11,fra,2,5915660802560
2018,5,16,12,fra,2,5915709726208
2018,5,16,13,fra,2,5918383248384
2018,5,16,14,fra,2,5918814288384
2018,5,16,15,fra,2,5918679465472
2018,5,16,16,fra,2,5919190574080
2018,5,16,17,fra,2,5918255656960
2018,5,16,18,fra,2,5917782916096
2018,5,16,19,fra,2,5900161749504
2018,5,16,20,fra,2,5911598063616
2018,5,16,21,fra,2,5923625650688
2018,5,16,22,fra,2,5914893547008
2018,5,16,23,fra,2,5912981791744
2018,5,17,0,fra,2,5949531061760
2018,5,17,1,fra,2,5967195754496
2018,5,17,2,fra,2,5963935474688
2018,5,17,3,fra,2,5964242268672
2018,5,17,4,fra,2,5929043077120
2018,5,17,5,fra,2,5929332348416
2018,5,17,6,fra,2,5927411276288
2018,5,17,7,fra,2,5913134164992
2018,5,17,8,fra,2,5907711725568
2018,5,17,9,fra,2,5920630649856
2018,5,17,10,fra,2,5922021946880
2018,5,17,11,fra,2,5922693905408
2018,5,17,12,fra,2,5923168613888
2018,5,17,13,fra,2,5925130631680
2018,5,17,14,fra,2,5925890259968
2018,5,17,15,fra,2,5925704230912
2018,5,17,16,fra,2,5926961010176
2018,5,17,17,fra,2,5926020059136
2018,5,17,18,fra,2,5926461062144
2018,5,17,19,fra,2,5930264166400
2018,5,17,20,fra,2,5930611634688
2018,5,17,21,fra,2,5922035559424
2018,5,17,22,fra,2,5927897366528
2018,5,17,23,fra,2,5925246884864
2018,5,18,0,fra,2,5932156679168
2018,5,18,1,fra,2,5942851147776
2018,5,18,2,fra,2,5943681481728
2018,5,18,3,fra,2,5943702407680
2018,5,18,4,fra,2,5913150188032
2018,5,18,5,fra,2,5913416769536
2018,5,18,6,fra,2,5917410886656
2018,5,18,7,fra,2,5904397908992
2018,5,18,8,fra,2,5903527681536
2018,5,18,9,fra,2,5903828250624
2018,5,18,10,fra,2,5904122052096
2018,5,18,11,fra,2,5902399644672
2018,5,18,12,fra,2,5902783187456
2018,5,18,13,fra,2,5899509932032
2018,5,18,14,fra,2,5900012280320
2018,5,18,15,fra,2,5899920246784
2018,5,18,16,fra,2,5900854102528
2018,5,18,17,fra,2,5900195965952
2018,5,18,18,fra,2,5900618850816
2018,5,18,19,fra,2,5906897965568
2018,5,18,20,fra,2,5907137777152
2018,5,18,21,fra,2,5910120052224
2018,5,18,22,fra,2,5910563758592
2018,5,18,23,fra,2,5910072578560
2018,5,19,0,fra,2,5941564061696
2018,5,19,1,fra,2,5954485622784
2018,5,19,2,fra,2,5958687977984
2018,5,19,3,fra,2,5958843054080
2018,5,19,4,fra,2,5942655259648
2018,5,19,5,fra,2,5942562733568
2018,5,19,6,fra,2,5941274813952
2018,5,19,7,fra,2,5928124369920
2018,5,19,8,fra,2,5928595013120
2018,5,19,9,fra,2,5928769203712
2018,5,19,10,fra,2,5917160998912
2018,5,19,11,fra,2,5928696420864
2018,5,19,12,fra,2,5928524172288
2018,5,19,13,fra,2,5926485549056
2018,5,19,14,fra,2,5926692112896
2018,5,19,15,fra,2,5927057748992
2018,5,19,16,fra,2,5927400776192
2018,5,19,17,fra,2,5927924622848
2018,5,19,18,fra,2,5928012162048
2018,5,19,19,fra,2,5925422141440
2018,5,19,20,fra,2,5925556824576
2018,5,19,21,fra,2,5937825719808
2018,5,19,22,fra,2,5926681754624
2018,5,19,23,fra,2,5922528530432
2018,5,20,0,fra,2,5959715058688
2018,5,20,1,fra,2,5966856939520
2018,5,20,2,fra,2,5977891779072
2018,5,20,3,fra,2,5977967857664
2018,5,20,4,fra,2,5963088842240
2018,5,20,5,fra,2,5962923181056
2018,5,20,6,fra,2,5968581514240
2018,5,20,7,fra,2,5988813422080
2018,5,20,8,fra,2,5984497219072
2018,5,20,9,fra,2,5984329330176
2018,5,20,10,fra,2,5980886503424
2018,5,20,11,fra,2,5980982980608
2018,5,20,12,fra,2,5972276654080
2018,5,20,13,fra,2,5982575486464
2018,5,20,14,fra,2,5982936084480
2018,5,20,15,fra,2,5977257319936
2018,5,20,16,fra,2,5977408104448
2018,5,20,17,fra,2,5981786642432
2018,5,20,18,fra,2,5981915796480
2018,5,20,19,fra,2,5985728481792
2018,5,20,20,fra,2,5985840373760
2018,5,20,21,fra,2,5997992929792
2018,5,20,22,fra,2,5987168060928
2018,5,20,23,fra,2,5990191997440
2018,5,21,0,fra,2,5995197327872
2018,5,21,1,fra,2,5978730870272
2018,5,21,2,fra,2,5989499517440
2018,5,21,3,fra,2,5989622382080
2018,5,21,4,fra,2,5962972268032
2018,5,21,5,fra,2,5962730057216
2018,5,21,6,fra,2,5956960083456
2018,5,21,7,fra,2,5957249698816
2018,5,21,8,fra,2,5955126889472
2018,5,21,9,fra,2,5955076150784
2018,5,21,10,fra,2,5965661967360
2018,5,21,11,fra,2,5965920648704
2018,5,21,12,fra,2,5964022125056
2018,5,21,13,fra,2,5965072670720
2018,5,21,14,fra,2,5942576815104
2018,5,21,15,fra,2,5966396189696
2018,5,21,16,fra,2,5967689007616
2018,5,21,17,fra,2,5961398259712
2018,5,21,18,fra,2,5969727001088
2018,5,21,19,fra,2,5963897919488
2018,5,21,20,fra,2,5964091462656
2018,5,21,21,fra,2,5972332457984
2018,5,21,22,fra,2,5975689417728
2018,5,21,23,fra,2,5974537838592
2018,5,22,0,fra,2,6002670518784
2018,5,22,1,fra,2,5998443282432
2018,5,22,2,fra,2,5995862399488
2018,5,22,3,fra,2,5995664996352
2018,5,22,4,fra,2,5993460021760
2018,5,22,5,fra,2,5993409376256
2018,5,22,6,fra,2,6000688313344
2018,5,22,7,fra,2,6001024876544
2018,5,22,8,fra,2,5997670838272
2018,5,22,9,fra,2,5997511126528
2018,5,22,10,fra,2,5976766710272
2018,5,22,11,fra,2,5993130879488
2018,5,22,12,fra,2,5993082360320
2018,5,22,13,fra,2,5992401599488
2018,5,22,14,fra,2,5992692229120
